dataset,sample_id,split,foreground_voxels,node_count,edge_count,patient_id,max_interior_depth_voxels,bounding_box_min,bounding_box_max
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0423,test,2371,0,0,000210,6,"[57, 21, 0]","[63, 45, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0424,test,667,0,0,000210,4,"[59, 21, 0]","[63, 35, 31]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0454,test,347,0,0,000210,3,"[37, 54, 0]","[49, 63, 5]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0505,test,3550,0,0,000210,10,"[39, 0, 52]","[51, 63, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0524,test,34,0,0,000210,1,"[40, 62, 59]","[46, 63, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0597,test,347,0,0,000210,3,"[0, 54, 0]","[12, 63, 5]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0637,test,34,0,0,000210,1,"[26, 62, 60]","[33, 63, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0648,test,3550,0,0,000210,9,"[2, 0, 52]","[14, 63, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0676,test,805,0,0,000210,4,"[46, 0, 10]","[63, 5, 30]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0685,test,705,0,0,000210,4,"[0, 49, 39]","[6, 63, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0696,test,635,0,0,000210,4,"[0, 52, 33]","[5, 63, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0697,test,3466,0,0,000210,6,"[0, 35, 0]","[6, 63, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0707,test,2,0,0,000210,0,"[0, 41, 63]","[0, 42, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0708,test,256,0,0,000210,2,"[0, 31, 24]","[2, 42, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0709,test,1498,0,0,000210,4,"[0, 15, 4]","[5, 42, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0710,test,3816,0,0,000210,6,"[0, 0, 0]","[6, 35, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0746,test,52,0,0,000210,2,"[51, 61, 26]","[55, 63, 33]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0788,test,20,0,0,000210,1,"[60, 28, 0]","[63, 31, 1]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0809,test,3,0,0,000210,0,"[0, 0, 62]","[1, 0, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0810,test,6,0,0,000210,0,"[0, 0, 24]","[1, 0, 27]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0819,test,1995,0,0,000210,5,"[10, 0, 4]","[53, 5, 30]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0889,test,58,0,0,000210,2,"[14, 61, 26]","[52, 63, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0931,test,32,0,0,000210,1,"[23, 28, 0]","[30, 33, 1]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_0962,test,664,0,0,000210,3,"[0, 0, 4]","[16, 3, 21]"
TopBrain_Data_Release_Batches1n2_081425,sample_000210_1032,test,6,0,0,000210,0,"[15, 61, 63]","[16, 63, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000213_0076,test,29,0,0,000213,1,"[62, 46, 51]","[63, 55, 53]"
TopBrain_Data_Release_Batches1n2_081425,sample_000213_0091,test,14,0,0,000213,0,"[59, 9, 58]","[63, 63, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000213_0108,test,32,0,0,000213,0,"[57, 53, 0]","[62, 63, 0]"
TopBrain_Data_Release_Batches1n2_081425,sample_000213_0219,test,15,0,0,000213,0,"[0, 61, 0]","[1, 63, 5]"
TopBrain_Data_Release_Batches1n2_081425,sample_000213_0224,test,34,0,0,000213,1,"[0, 26, 0]","[1, 32, 5]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0075,test,371,0,0,000214,3,"[37, 0, 0]","[63, 4, 5]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0099,test,160,0,0,000214,2,"[61, 28, 37]","[63, 63, 48]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0104,test,583,0,0,000214,4,"[59, 0, 39]","[63, 63, 51]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0109,test,515,0,0,000214,4,"[59, 0, 46]","[63, 63, 53]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0114,test,303,0,0,000214,2,"[61, 0, 49]","[63, 60, 53]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0119,test,190,0,0,000214,2,"[61, 0, 40]","[63, 63, 53]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0120,test,402,0,0,000214,3,"[0, 0, 0]","[59, 4, 40]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0123,test,6,0,0,000214,0,"[61, 61, 63]","[63, 63, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0128,test,978,0,0,000214,4,"[58, 25, 40]","[63, 63, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0133,test,2530,0,0,000214,6,"[57, 0, 0]","[63, 49, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0134,test,1421,0,0,000214,5,"[56, 0, 0]","[63, 37, 29]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0183,test,58,0,0,000214,1,"[0, 28, 54]","[1, 43, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0184,test,62,0,0,000214,1,"[0, 28, 14]","[1, 45, 25]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0189,test,24,0,0,000214,1,"[0, 0, 17]","[1, 9, 25]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0199,test,12,0,0,000214,0,"[0, 58, 52]","[0, 63, 53]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0204,test,329,0,0,000214,3,"[0, 22, 46]","[4, 63, 53]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0209,test,1319,0,0,000214,5,"[0, 0, 38]","[5, 63, 53]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0214,test,1161,0,0,000214,5,"[0, 0, 30]","[5, 63, 51]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0219,test,205,0,0,000214,2,"[0, 0, 14]","[4, 58, 43]"
TopBrain_Data_Release_Batches1n2_081425,sample_000214_0224,test,44,0,0,000214,0,"[0, 0, 14]","[1, 22, 29]"
TopBrain_Data_Release_Batches1n2_081425,sample_000215_0034,test,14,0,0,000215,0,"[39, 0, 0]","[45, 0, 4]"
TopBrain_Data_Release_Batches1n2_081425,sample_000215_0068,test,7,0,0,000215,0,"[32, 62, 0]","[34, 63, 1]"
TopBrain_Data_Release_Batches1n2_081425,sample_000215_0084,test,14,0,0,000215,0,"[0, 0, 0]","[6, 0, 4]"
TopBrain_Data_Release_Batches1n2_081425,sample_000215_0133,test,6,0,0,000215,0,"[0, 0, 1]","[1, 1, 3]"
TopBrain_Data_Release_Batches1n2_081425,sample_000216_0121,test,57,0,0,000216,1,"[62, 0, 24]","[63, 63, 54]"
TopBrain_Data_Release_Batches1n2_081425,sample_000216_0122,test,13,0,0,000216,0,"[62, 0, 12]","[63, 13, 14]"
TopBrain_Data_Release_Batches1n2_081425,sample_000216_0125,test,29,0,0,000216,1,"[62, 26, 58]","[63, 63, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000216_0126,test,494,0,0,000216,5,"[50, 16, 18]","[63, 63, 33]"
TopBrain_Data_Release_Batches1n2_081425,sample_000216_0130,test,27,0,0,000216,0,"[55, 25, 63]","[63, 30, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000216_0133,test,76,0,0,000216,2,"[60, 38, 0]","[63, 45, 6]"
TopBrain_Data_Release_Batches1n2_081425,sample_000216_0165,test,59,0,0,000216,2,"[25, 60, 57]","[31, 63, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000216_0175,test,34,0,0,000216,0,"[16, 25, 63]","[26, 30, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000216_0203,test,19,0,0,000216,0,"[3, 2, 0]","[11, 15, 0]"
TopBrain_Data_Release_Batches1n2_081425,sample_000216_0222,test,325,0,0,000216,3,"[0, 23, 45]","[4, 41, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000216_0256,test,51,0,0,000216,2,"[0, 34, 44]","[2, 45, 46]"
TopBrain_Data_Release_Batches1n2_081425,sample_000216_0257,test,51,0,0,000216,2,"[0, 34, 4]","[2, 45, 6]"
TopBrain_Data_Release_Batches1n2_081425,sample_000216_0261,test,38,0,0,000216,2,"[0, 0, 44]","[2, 7, 46]"
TopBrain_Data_Release_Batches1n2_081425,sample_000216_0262,test,38,0,0,000216,2,"[0, 0, 4]","[2, 7, 6]"
TopBrain_Data_Release_Batches1n2_081425,sample_000217_0076,test,5,0,0,000217,1,"[61, 0, 49]","[63, 1, 50]"
TopBrain_Data_Release_Batches1n2_081425,sample_000217_0077,test,5,0,0,000217,1,"[61, 0, 14]","[63, 1, 15]"
TopBrain_Data_Release_Batches1n2_081425,sample_000217_0089,test,115,0,0,000217,3,"[60, 44, 39]","[63, 63, 44]"
TopBrain_Data_Release_Batches1n2_081425,sample_000217_0161,test,2,0,0,000217,0,"[62, 63, 39]","[63, 63, 39]"
TopBrain_Data_Release_Batches1n2_081425,sample_000217_0201,test,2,0,0,000217,0,"[28, 63, 39]","[29, 63, 39]"
TopBrain_Data_Release_Batches1n2_081425,sample_000217_0202,test,2,0,0,000217,0,"[28, 63, 4]","[29, 63, 4]"
TopBrain_Data_Release_Batches1n2_081425,sample_000217_0270,test,12,0,0,000217,1,"[0, 0, 8]","[1, 2, 11]"
TopBrain_Data_Release_Batches1n2_081425,sample_000218_0015,test,241,0,0,000218,2,"[61, 48, 5]","[63, 63, 17]"
TopBrain_Data_Release_Batches1n2_081425,sample_000218_0020,test,248,0,0,000218,2,"[61, 12, 5]","[63, 29, 17]"
TopBrain_Data_Release_Batches1n2_081425,sample_000218_0050,test,178,0,0,000218,3,"[35, 60, 0]","[48, 63, 10]"
TopBrain_Data_Release_Batches1n2_081425,sample_000218_0065,test,15,0,0,000218,0,"[58, 0, 8]","[63, 0, 10]"
TopBrain_Data_Release_Batches1n2_081425,sample_000218_0090,test,191,0,0,000218,3,"[0, 60, 0]","[63, 63, 59]"
TopBrain_Data_Release_Batches1n2_081425,sample_000218_0114,test,102,0,0,000218,2,"[61, 55, 5]","[63, 63, 16]"
TopBrain_Data_Release_Batches1n2_081425,sample_000218_0119,test,515,0,0,000218,3,"[59, 19, 0]","[63, 42, 16]"
TopBrain_Data_Release_Batches1n2_081425,sample_000218_0197,test,771,0,0,000218,5,"[0, 0, 34]","[25, 48, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000218_0214,test,11,0,0,000218,0,"[59, 48, 0]","[62, 50, 0]"
TopBrain_Data_Release_Batches1n2_081425,sample_000218_0219,test,11,0,0,000218,0,"[59, 12, 0]","[62, 14, 0]"
TopBrain_Data_Release_Batches1n2_081425,sample_000218_0254,test,11,0,0,000218,0,"[24, 48, 0]","[27, 50, 0]"
TopBrain_Data_Release_Batches1n2_081425,sample_000218_0259,test,11,0,0,000218,0,"[24, 12, 0]","[27, 14, 0]"
TopBrain_Data_Release_Batches1n2_081425,sample_000218_0261,test,16,0,0,000218,0,"[0, 33, 63]","[3, 39, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000218_0266,test,8,0,0,000218,0,"[0, 0, 63]","[2, 3, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000219_0026,test,2,0,0,000219,0,"[63, 0, 58]","[63, 0, 59]"
TopBrain_Data_Release_Batches1n2_081425,sample_000219_0060,test,27,0,0,000219,1,"[40, 0, 51]","[63, 30, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000219_0108,test,4,0,0,000219,0,"[63, 61, 4]","[63, 63, 5]"
TopBrain_Data_Release_Batches1n2_081425,sample_000219_0113,test,23,0,0,000219,1,"[62, 24, 0]","[63, 50, 5]"
TopBrain_Data_Release_Batches1n2_081425,sample_000219_0118,test,14,0,0,000219,1,"[62, 3, 0]","[63, 13, 5]"
TopBrain_Data_Release_Batches1n2_081425,sample_000219_0123,test,46,0,0,000219,1,"[59, 59, 59]","[63, 63, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000219_0127,test,13,0,0,000219,1,"[61, 61, 61]","[63, 63, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000219_0131,test,91,0,0,000219,1,"[56, 44, 62]","[63, 51, 63]"
TopBrain_Data_Release_Batches1n2_081425,sample_000219_0145,test,22,0,0,000219,4,"[0, 43, 52]","[4, 46, 54]"
TopBrain_Data_Release_Batches1n2_081425,sample_000219_0214,test,408,0,0,000219,3,"[0, 27, 26]","[3, 63, 45]"
TopBrain_Data_Release_Batches1n2_081425,sample_000219_0219,test,519,0,0,000219,3,"[0, 0, 7]","[3, 50, 42]"
TopBrain_Data_Release_Batches1n2_081425,sample_000219_0223,test,69,0,0,000219,1,"[0, 0, 0]","[1, 46, 60]"
TopBrain_Data_Release_Batches1n2_081425,sample_000219_0224,test,33,0,0,000219,0,"[0, 0, 7]","[0, 13, 23]"
TopBrain_Data_Release_Batches1n2_081425,sample_000219_0240,test,4,0,0,000219,1,"[0, 0, 55]","[1, 2, 55]"
TopBrain_Data_Release_Batches1n2_081425,sample_000219_0256,test,6,0,0,000219,0,"[0, 10, 0]","[1, 13, 0]"
TopBrain_Data_Release_Batches1n2_081425,sample_000219_0283,test,7,0,0,000219,0,"[0, 46, 0]","[1, 48, 1]"
