sample_id,dataset,modality,subject,split,node_count,edge_count
sample_000126_0011,ixi,mra,IXI293-IOP-0876-MRA_IXI-IOP,train,128,126
sample_000132_0032,ixi,mra,IXI322-IOP-0891-MRA_IXI-IOP,train,128,138
sample_000136_0112,ixi,mra,IXI340-IOP-0915-MRA_IXI-IOP,train,128,134
sample_000144_0132,ixi,mra,IXI395-IOP-0969-MRA_IXI-IOP,train,128,140
sample_000160_0090,ixi,mra,IXI542-IOP-1147-MRA_IXI-IOP,train,128,144
sample_000006_0101,ixi,mra,IXI043-Guys-0714-MRA_IXI-Guys,val,128,126
sample_000012_0072,ixi,mra,IXI058-Guys-0726-MRA_IXI-Guys,val,128,141
sample_000019_0009,ixi,mra,IXI069-Guys-0769-MRA_IXI-Guys,val,128,128
sample_000058_0120,ixi,mra,IXI131-HH-1527-MRA_IXI-HH,val,128,137
sample_000080_0009,ixi,mra,IXI176-HH-1604-MRA_IXI-HH,val,128,119
sample_000147_0049,ixi,mra,IXI425-IOP-0988-MRA_IXI-IOP,val,128,130
sample_000147_0067,ixi,mra,IXI425-IOP-0988-MRA_IXI-IOP,val,128,137
sample_000163_0028,ixi,mra,IXI561-IOP-1152-MRA_IXI-IOP,val,128,130
sample_000003_0103,ixi,mra,IXI035-IOP-0873-MRA_IXI-IOP,test,128,138
sample_000028_0010,ixi,mra,IXI084-Guys-0741-MRA_IXI-Guys,test,128,132
sample_000094_0100,ixi,mra,IXI218-HH-1815-MRA_IXI-HH,test,128,136
sample_000137_0136,ixi,mra,IXI345-IOP-0928-MRA_IXI-IOP,test,128,130
sample_000020_0119,ixi,mra,IXI070-Guys-0767-MRA_IXI-Guys,train,127,118
sample_000030_0074,ixi,mra,IXI086-Guys-0728-MRA_IXI-Guys,train,127,140
sample_000030_0110,ixi,mra,IXI086-Guys-0728-MRA_IXI-Guys,train,127,130
sample_000032_0031,ixi,mra,IXI091-Guys-0762-MRA_IXI-Guys,train,127,124
sample_000032_0112,ixi,mra,IXI091-Guys-0762-MRA_IXI-Guys,train,127,132
sample_000033_0112,ixi,mra,IXI092-HH-1436-MRA_IXI-HH,train,127,127
sample_000041_0068,ixi,mra,IXI102-HH-1416-MRA_IXI-HH,train,127,125
sample_000050_0025,ixi,mra,IXI119-Guys-0765-MRA_IXI-Guys,train,127,124
sample_000050_0026,ixi,mra,IXI119-Guys-0765-MRA_IXI-Guys,train,127,138
sample_000056_0075,ixi,mra,IXI129-Guys-0775-MRA_IXI-Guys,train,127,139
sample_000059_0117,ixi,mra,IXI132-HH-1415-MRA_IXI-HH,train,127,131
sample_000062_0013,ixi,mra,IXI137-HH-1472-MRA_IXI-HH,train,127,128
sample_000069_0031,ixi,mra,IXI159-HH-1549-MRA_IXI-HH,train,127,128
sample_000070_0099,ixi,mra,IXI160-HH-1637-MRA_IXI-HH,train,127,132
sample_000082_0112,ixi,mra,IXI179-Guys-0777-MRA_IXI-Guys,train,127,137
sample_000085_0010,ixi,mra,IXI195-HH-1620-MRA_IXI-HH,train,127,134
sample_000113_0007,ixi,mra,IXI267-HH-1772-MRA_IXI-HH,train,127,125
sample_000136_0075,ixi,mra,IXI340-IOP-0915-MRA_IXI-IOP,train,127,144
sample_000145_0133,ixi,mra,IXI423-IOP-0974-MRA_IXI-IOP,train,127,135
sample_000148_0013,ixi,mra,IXI426-IOP-1011-MRA_IXI-IOP,train,127,124
sample_000148_0111,ixi,mra,IXI426-IOP-1011-MRA_IXI-IOP,train,127,128
sample_000152_0118,ixi,mra,IXI469-IOP-1136-MRA_IXI-IOP,train,127,130
sample_000160_0061,ixi,mra,IXI542-IOP-1147-MRA_IXI-IOP,train,127,133
sample_000160_0104,ixi,mra,IXI542-IOP-1147-MRA_IXI-IOP,train,127,130
sample_000023_0028,ixi,mra,IXI074-Guys-0771-MRA_IXI-Guys,val,127,142
sample_000039_0149,ixi,mra,IXI099-Guys-0748-MRA_IXI-Guys,val,127,133
sample_000058_0086,ixi,mra,IXI131-HH-1527-MRA_IXI-HH,val,127,143
sample_000071_0064,ixi,mra,IXI162-HH-1548-MRA_IXI-HH,val,127,128
sample_000086_0028,ixi,mra,IXI196-Guys-0805-MRA_IXI-Guys,val,127,131
sample_000086_0116,ixi,mra,IXI196-Guys-0805-MRA_IXI-Guys,val,127,138
sample_000115_0134,ixi,mra,IXI269-Guys-0839-MRA_IXI-Guys,val,127,134
sample_000117_0030,ixi,mra,IXI274-HH-2294-MRA_IXI-HH,val,127,136
sample_000117_0098,ixi,mra,IXI274-HH-2294-MRA_IXI-HH,val,127,137
sample_000120_0139,ixi,mra,IXI278-HH-1771-MRA_IXI-HH,val,127,126
sample_000147_0030,ixi,mra,IXI425-IOP-0988-MRA_IXI-IOP,val,127,143
sample_000003_0102,ixi,mra,IXI035-IOP-0873-MRA_IXI-IOP,test,127,139
sample_000054_0102,ixi,mra,IXI127-HH-1451-MRA_IXI-HH,test,127,133
sample_000081_0099,ixi,mra,IXI177-Guys-0831-MRA_IXI-Guys,test,127,137
sample_000081_0102,ixi,mra,IXI177-Guys-0831-MRA_IXI-Guys,test,127,134
sample_000101_0132,ixi,mra,IXI241-Guys-0833-MRA_IXI-Guys,test,127,128
sample_000118_0029,ixi,mra,IXI276-HH-1840-MRA_IXI-HH,test,127,121
sample_000118_0119,ixi,mra,IXI276-HH-1840-MRA_IXI-HH,test,127,123
sample_000127_0030,ixi,mra,IXI294-IOP-0868-MRA_IXI-IOP,test,127,133
sample_000131_0029,ixi,mra,IXI315-IOP-0888-MRA_IXI-IOP,test,127,140
sample_000015_0077,ixi,mra,IXI064-Guys-0743-MRA_IXI-Guys,train,126,135
sample_000026_0112,ixi,mra,IXI078-Guys-0751-MRA_IXI-Guys,train,126,142
sample_000032_0033,ixi,mra,IXI091-Guys-0762-MRA_IXI-Guys,train,126,123
sample_000035_0033,ixi,mra,IXI094-HH-1355-MRA_IXI-HH,train,126,130
sample_000036_0013,ixi,mra,IXI095-HH-1390-MRA_IXI-HH,train,126,125
sample_000043_0059,ixi,mra,IXI104-HH-1450-MRA_IXI-HH,train,126,140
sample_000043_0061,ixi,mra,IXI104-HH-1450-MRA_IXI-HH,train,126,137
sample_000056_0112,ixi,mra,IXI129-Guys-0775-MRA_IXI-Guys,train,126,140
sample_000064_0066,ixi,mra,IXI144-Guys-0788-MRA_IXI-Guys,train,126,149
sample_000065_0119,ixi,mra,IXI146-HH-1389-MRA_IXI-HH,train,126,124
sample_000067_0027,ixi,mra,IXI150-HH-1550-MRA_IXI-HH,train,126,124
sample_000077_0009,ixi,mra,IXI170-Guys-0843-MRA_IXI-Guys,train,126,128
sample_000077_0099,ixi,mra,IXI170-Guys-0843-MRA_IXI-Guys,train,126,124
sample_000082_0132,ixi,mra,IXI179-Guys-0777-MRA_IXI-Guys,train,126,129
sample_000082_0133,ixi,mra,IXI179-Guys-0777-MRA_IXI-Guys,train,126,119
sample_000085_0012,ixi,mra,IXI195-HH-1620-MRA_IXI-HH,train,126,132
sample_000087_0007,ixi,mra,IXI197-Guys-0811-MRA_IXI-Guys,train,126,125
sample_000088_0029,ixi,mra,IXI201-HH-1588-MRA_IXI-HH,train,126,119
sample_000090_0029,ixi,mra,IXI205-HH-1649-MRA_IXI-HH,train,126,124
sample_000097_0116,ixi,mra,IXI226-HH-1618-MRA_IXI-HH,train,126,132
sample_000109_0117,ixi,mra,IXI258-HH-1769-MRA_IXI-HH,train,126,126
sample_000111_0009,ixi,mra,IXI263-HH-1684-MRA_IXI-HH,train,126,119
sample_000113_0067,ixi,mra,IXI267-HH-1772-MRA_IXI-HH,train,126,137
sample_000114_0028,ixi,mra,IXI268-Guys-0858-MRA_IXI-Guys,train,126,136
sample_000121_0059,ixi,mra,IXI280-HH-1860-MRA_IXI-HH,train,126,113
sample_000126_0009,ixi,mra,IXI293-IOP-0876-MRA_IXI-IOP,train,126,125
sample_000130_0082,ixi,mra,IXI307-IOP-0872-MRA_IXI-IOP,train,126,135
sample_000138_0065,ixi,mra,IXI347-IOP-0927-MRA_IXI-IOP,train,126,136
sample_000160_0009,ixi,mra,IXI542-IOP-1147-MRA_IXI-IOP,train,126,119
sample_000169_0119,ixi,mra,IXI597-IOP-1161-MRA_IXI-IOP,train,126,127
sample_000006_0100,ixi,mra,IXI043-Guys-0714-MRA_IXI-Guys,val,126,133
sample_000051_0011,ixi,mra,IXI121-Guys-0772-MRA_IXI-Guys,val,126,121
sample_000071_0100,ixi,mra,IXI162-HH-1548-MRA_IXI-HH,val,126,140
sample_000071_0118,ixi,mra,IXI162-HH-1548-MRA_IXI-HH,val,126,138
sample_000071_0121,ixi,mra,IXI162-HH-1548-MRA_IXI-HH,val,126,121
sample_000084_0009,ixi,mra,IXI194-Guys-0818-MRA_IXI-Guys,val,126,126
sample_000140_0026,ixi,mra,IXI373-IOP-0967-MRA_IXI-IOP,val,126,140
sample_000163_0103,ixi,mra,IXI561-IOP-1152-MRA_IXI-IOP,val,126,129
sample_000010_0030,ixi,mra,IXI054-Guys-0707-MRA_IXI-Guys,test,126,128
sample_000052_0011,ixi,mra,IXI122-Guys-0773-MRA_IXI-Guys,test,126,126
sample_000066_0028,ixi,mra,IXI148-HH-1453-MRA_IXI-HH,test,126,127
sample_000089_0011,ixi,mra,IXI202-HH-1526-MRA_IXI-HH,test,126,130
sample_000137_0119,ixi,mra,IXI345-IOP-0928-MRA_IXI-IOP,test,126,132
sample_000000_0132,ixi,mra,IXI013-HH-1212-MRA_IXI-HH,train,125,127
sample_000002_0060,ixi,mra,IXI034-HH-1260-MRA_IXI-HH,train,125,129
sample_000008_0011,ixi,mra,IXI048-HH-1326-MRA_IXI-HH,train,125,115
sample_000014_0032,ixi,mra,IXI062-Guys-0740-MRA_IXI-Guys,train,125,134
sample_000014_0077,ixi,mra,IXI062-Guys-0740-MRA_IXI-Guys,train,125,137
sample_000018_0102,ixi,mra,IXI068-Guys-0756-MRA_IXI-Guys,train,125,134
sample_000026_0033,ixi,mra,IXI078-Guys-0751-MRA_IXI-Guys,train,125,122
sample_000030_0077,ixi,mra,IXI086-Guys-0728-MRA_IXI-Guys,train,125,132
sample_000033_0009,ixi,mra,IXI092-HH-1436-MRA_IXI-HH,train,125,124
sample_000033_0032,ixi,mra,IXI092-HH-1436-MRA_IXI-HH,train,125,135
sample_000037_0030,ixi,mra,IXI096-HH-1391-MRA_IXI-HH,train,125,133
sample_000041_0114,ixi,mra,IXI102-HH-1416-MRA_IXI-HH,train,125,138
sample_000044_0009,ixi,mra,IXI105-HH-1471-MRA_IXI-HH,train,125,129
sample_000047_0009,ixi,mra,IXI111-Guys-0734-MRA_IXI-Guys,train,125,123
sample_000047_0011,ixi,mra,IXI111-Guys-0734-MRA_IXI-Guys,train,125,114
sample_000065_0030,ixi,mra,IXI146-HH-1389-MRA_IXI-HH,train,125,135
sample_000069_0044,ixi,mra,IXI159-HH-1549-MRA_IXI-HH,train,125,129
sample_000074_0066,ixi,mra,IXI166-Guys-0846-MRA_IXI-Guys,train,125,141
sample_000074_0100,ixi,mra,IXI166-Guys-0846-MRA_IXI-Guys,train,125,130
sample_000078_0102,ixi,mra,IXI173-HH-1590-MRA_IXI-HH,train,125,131
sample_000085_0030,ixi,mra,IXI195-HH-1620-MRA_IXI-HH,train,125,132
sample_000102_0028,ixi,mra,IXI242-HH-1722-MRA_IXI-HH,train,125,129
sample_000107_0080,ixi,mra,IXI254-HH-1705-MRA_IXI-HH,train,125,136
sample_000110_0067,ixi,mra,IXI262-HH-1861-MRA_IXI-HH,train,125,145
sample_000112_0031,ixi,mra,IXI265-Guys-0845-MRA_IXI-Guys,train,125,116
sample_000121_0010,ixi,mra,IXI280-HH-1860-MRA_IXI-HH,train,125,129
sample_000134_0032,ixi,mra,IXI333-IOP-0926-MRA_IXI-IOP,train,125,140
sample_000136_0095,ixi,mra,IXI340-IOP-0915-MRA_IXI-IOP,train,125,143
sample_000139_0029,ixi,mra,IXI371-IOP-0970-MRA_IXI-IOP,train,125,128
sample_000139_0118,ixi,mra,IXI371-IOP-0970-MRA_IXI-IOP,train,125,137
sample_000139_0119,ixi,mra,IXI371-IOP-0970-MRA_IXI-IOP,train,125,137
sample_000151_0118,ixi,mra,IXI463-IOP-1043-MRA_IXI-IOP,train,125,123
sample_000154_0013,ixi,mra,IXI475-IOP-1139-MRA_IXI-IOP,train,125,127
sample_000154_0117,ixi,mra,IXI475-IOP-1139-MRA_IXI-IOP,train,125,125
sample_000159_0066,ixi,mra,IXI541-IOP-1146-MRA_IXI-IOP,train,125,139
sample_000160_0088,ixi,mra,IXI542-IOP-1147-MRA_IXI-IOP,train,125,125
sample_000162_0112,ixi,mra,IXI553-IOP-1151-MRA_IXI-IOP,train,125,136
sample_000169_0066,ixi,mra,IXI597-IOP-1161-MRA_IXI-IOP,train,125,143
sample_000001_0011,ixi,mra,IXI033-HH-1259-MRA_IXI-HH,val,125,127
sample_000001_0013,ixi,mra,IXI033-HH-1259-MRA_IXI-HH,val,125,127
sample_000039_0133,ixi,mra,IXI099-Guys-0748-MRA_IXI-Guys,val,125,119
sample_000046_0028,ixi,mra,IXI107-Guys-0761-MRA_IXI-Guys,val,125,133
sample_000051_0010,ixi,mra,IXI121-Guys-0772-MRA_IXI-Guys,val,125,130
sample_000058_0068,ixi,mra,IXI131-HH-1527-MRA_IXI-HH,val,125,140
sample_000076_0110,ixi,mra,IXI168-HH-1607-MRA_IXI-HH,val,125,131
sample_000086_0119,ixi,mra,IXI196-Guys-0805-MRA_IXI-Guys,val,125,124
sample_000166_0119,ixi,mra,IXI580-IOP-1157-MRA_IXI-IOP,val,125,131
sample_000003_0011,ixi,mra,IXI035-IOP-0873-MRA_IXI-IOP,test,125,121
sample_000010_0118,ixi,mra,IXI054-Guys-0707-MRA_IXI-Guys,test,125,124
sample_000016_0100,ixi,mra,IXI065-Guys-0744-MRA_IXI-Guys,test,125,135
sample_000089_0029,ixi,mra,IXI202-HH-1526-MRA_IXI-HH,test,125,128
sample_000004_0111,ixi,mra,IXI039-HH-1261-MRA_IXI-HH,train,124,129
sample_000030_0111,ixi,mra,IXI086-Guys-0728-MRA_IXI-Guys,train,124,119
sample_000032_0012,ixi,mra,IXI091-Guys-0762-MRA_IXI-Guys,train,124,121
sample_000034_0067,ixi,mra,IXI093-HH-1359-MRA_IXI-HH,train,124,142
sample_000036_0102,ixi,mra,IXI095-HH-1390-MRA_IXI-HH,train,124,133
sample_000044_0028,ixi,mra,IXI105-HH-1471-MRA_IXI-HH,train,124,139
sample_000059_0062,ixi,mra,IXI132-HH-1415-MRA_IXI-HH,train,124,122
sample_000064_0116,ixi,mra,IXI144-Guys-0788-MRA_IXI-Guys,train,124,134
sample_000067_0104,ixi,mra,IXI150-HH-1550-MRA_IXI-HH,train,124,128
sample_000070_0066,ixi,mra,IXI160-HH-1637-MRA_IXI-HH,train,124,142
sample_000072_0009,ixi,mra,IXI163-HH-1621-MRA_IXI-HH,train,124,116
sample_000073_0030,ixi,mra,IXI165-HH-1589-MRA_IXI-HH,train,124,140
sample_000073_0074,ixi,mra,IXI165-HH-1589-MRA_IXI-HH,train,124,141
sample_000083_0030,ixi,mra,IXI189-Guys-0799-MRA_IXI-Guys,train,124,140
sample_000091_0011,ixi,mra,IXI207-Guys-0809-MRA_IXI-Guys,train,124,113
sample_000102_0101,ixi,mra,IXI242-HH-1722-MRA_IXI-HH,train,124,121
sample_000103_0121,ixi,mra,IXI246-Guys-0840-MRA_IXI-Guys,train,124,121
sample_000105_0061,ixi,mra,IXI252-HH-1693-MRA_IXI-HH,train,124,131
sample_000107_0058,ixi,mra,IXI254-HH-1705-MRA_IXI-HH,train,124,129
sample_000109_0011,ixi,mra,IXI258-HH-1769-MRA_IXI-HH,train,124,123
sample_000112_0100,ixi,mra,IXI265-Guys-0845-MRA_IXI-Guys,train,124,133
sample_000121_0027,ixi,mra,IXI280-HH-1860-MRA_IXI-HH,train,124,124
sample_000132_0072,ixi,mra,IXI322-IOP-0891-MRA_IXI-IOP,train,124,140
sample_000157_0119,ixi,mra,IXI510-IOP-1143-MRA_IXI-IOP,train,124,126
sample_000169_0117,ixi,mra,IXI597-IOP-1161-MRA_IXI-IOP,train,124,119
sample_000169_0118,ixi,mra,IXI597-IOP-1161-MRA_IXI-IOP,train,124,132
sample_000001_0067,ixi,mra,IXI033-HH-1259-MRA_IXI-HH,val,124,128
sample_000019_0119,ixi,mra,IXI069-Guys-0769-MRA_IXI-Guys,val,124,121
sample_000023_0008,ixi,mra,IXI074-Guys-0771-MRA_IXI-Guys,val,124,125
sample_000046_0099,ixi,mra,IXI107-Guys-0761-MRA_IXI-Guys,val,124,124
sample_000076_0077,ixi,mra,IXI168-HH-1607-MRA_IXI-HH,val,124,129
sample_000076_0130,ixi,mra,IXI168-HH-1607-MRA_IXI-HH,val,124,134
sample_000076_0133,ixi,mra,IXI168-HH-1607-MRA_IXI-HH,val,124,123
sample_000115_0009,ixi,mra,IXI269-Guys-0839-MRA_IXI-Guys,val,124,118
sample_000115_0010,ixi,mra,IXI269-Guys-0839-MRA_IXI-Guys,val,124,130
sample_000166_0102,ixi,mra,IXI580-IOP-1157-MRA_IXI-IOP,val,124,137
sample_000048_0028,ixi,mra,IXI112-Guys-0735-MRA_IXI-Guys,test,124,129
sample_000048_0085,ixi,mra,IXI112-Guys-0735-MRA_IXI-Guys,test,124,136
sample_000054_0062,ixi,mra,IXI127-HH-1451-MRA_IXI-HH,test,124,133
sample_000054_0064,ixi,mra,IXI127-HH-1451-MRA_IXI-HH,test,124,131
sample_000057_0073,ixi,mra,IXI130-HH-1528-MRA_IXI-HH,test,124,135
sample_000081_0117,ixi,mra,IXI177-Guys-0831-MRA_IXI-Guys,test,124,122
sample_000094_0103,ixi,mra,IXI218-HH-1815-MRA_IXI-HH,test,124,120
sample_000014_0075,ixi,mra,IXI062-Guys-0740-MRA_IXI-Guys,train,123,135
sample_000015_0032,ixi,mra,IXI064-Guys-0743-MRA_IXI-Guys,train,123,133
sample_000017_0061,ixi,mra,IXI066-Guys-0731-MRA_IXI-Guys,train,123,127
sample_000018_0009,ixi,mra,IXI068-Guys-0756-MRA_IXI-Guys,train,123,119
sample_000022_0009,ixi,mra,IXI073-Guys-0755-MRA_IXI-Guys,train,123,120
sample_000026_0032,ixi,mra,IXI078-Guys-0751-MRA_IXI-Guys,train,123,132
sample_000026_0129,ixi,mra,IXI078-Guys-0751-MRA_IXI-Guys,train,123,115
sample_000027_0103,ixi,mra,IXI083-HH-1357-MRA_IXI-HH,train,123,127
sample_000030_0009,ixi,mra,IXI086-Guys-0728-MRA_IXI-Guys,train,123,115
sample_000032_0111,ixi,mra,IXI091-Guys-0762-MRA_IXI-Guys,train,123,125
sample_000033_0075,ixi,mra,IXI092-HH-1436-MRA_IXI-HH,train,123,140
sample_000035_0131,ixi,mra,IXI094-HH-1355-MRA_IXI-HH,train,123,119
sample_000037_0075,ixi,mra,IXI096-HH-1391-MRA_IXI-HH,train,123,144
sample_000042_0102,ixi,mra,IXI103-Guys-0750-MRA_IXI-Guys,train,123,137
sample_000043_0105,ixi,mra,IXI104-HH-1450-MRA_IXI-HH,train,123,122
sample_000045_0075,ixi,mra,IXI106-Guys-0760-MRA_IXI-Guys,train,123,136
sample_000045_0112,ixi,mra,IXI106-Guys-0760-MRA_IXI-Guys,train,123,134
sample_000053_0030,ixi,mra,IXI123-Guys-0774-MRA_IXI-Guys,train,123,131
sample_000055_0067,ixi,mra,IXI128-HH-1470-MRA_IXI-HH,train,123,137
sample_000060_0011,ixi,mra,IXI135-Guys-0779-MRA_IXI-Guys,train,123,116
sample_000060_0115,ixi,mra,IXI135-Guys-0779-MRA_IXI-Guys,train,123,115
sample_000061_0066,ixi,mra,IXI136-HH-1452-MRA_IXI-HH,train,123,147
sample_000062_0102,ixi,mra,IXI137-HH-1472-MRA_IXI-HH,train,123,138
sample_000065_0067,ixi,mra,IXI146-HH-1389-MRA_IXI-HH,train,123,140
sample_000069_0027,ixi,mra,IXI159-HH-1549-MRA_IXI-HH,train,123,123
sample_000075_0075,ixi,mra,IXI167-HH-1569-MRA_IXI-HH,train,123,128
sample_000077_0101,ixi,mra,IXI170-Guys-0843-MRA_IXI-Guys,train,123,120
sample_000085_0088,ixi,mra,IXI195-HH-1620-MRA_IXI-HH,train,123,135
sample_000085_0111,ixi,mra,IXI195-HH-1620-MRA_IXI-HH,train,123,129
sample_000095_0118,ixi,mra,IXI219-Guys-0894-MRA_IXI-Guys,train,123,119
sample_000106_0069,ixi,mra,IXI253-HH-1694-MRA_IXI-HH,train,123,125
sample_000107_0012,ixi,mra,IXI254-HH-1705-MRA_IXI-HH,train,123,128
sample_000112_0119,ixi,mra,IXI265-Guys-0845-MRA_IXI-Guys,train,123,122
sample_000121_0031,ixi,mra,IXI280-HH-1860-MRA_IXI-HH,train,123,126
sample_000122_0013,ixi,mra,IXI282-HH-2025-MRA_IXI-HH,train,123,125
sample_000130_0028,ixi,mra,IXI307-IOP-0872-MRA_IXI-IOP,train,123,132
sample_000132_0113,ixi,mra,IXI322-IOP-0891-MRA_IXI-IOP,train,123,126
sample_000138_0118,ixi,mra,IXI347-IOP-0927-MRA_IXI-IOP,train,123,122
sample_000148_0011,ixi,mra,IXI426-IOP-1011-MRA_IXI-IOP,train,123,121
sample_000156_0010,ixi,mra,IXI478-IOP-1142-MRA_IXI-IOP,train,123,125
sample_000160_0075,ixi,mra,IXI542-IOP-1147-MRA_IXI-IOP,train,123,119
sample_000165_0120,ixi,mra,IXI571-IOP-1154-MRA_IXI-IOP,train,123,126
sample_000006_0119,ixi,mra,IXI043-Guys-0714-MRA_IXI-Guys,val,123,119
sample_000039_0151,ixi,mra,IXI099-Guys-0748-MRA_IXI-Guys,val,123,119
sample_000046_0116,ixi,mra,IXI107-Guys-0761-MRA_IXI-Guys,val,123,124
sample_000076_0075,ixi,mra,IXI168-HH-1607-MRA_IXI-HH,val,123,143
sample_000147_0050,ixi,mra,IXI425-IOP-0988-MRA_IXI-IOP,val,123,134
sample_000166_0103,ixi,mra,IXI580-IOP-1157-MRA_IXI-IOP,val,123,128
sample_000048_0066,ixi,mra,IXI112-Guys-0735-MRA_IXI-Guys,test,123,139
sample_000048_0135,ixi,mra,IXI112-Guys-0735-MRA_IXI-Guys,test,123,115
sample_000052_0060,ixi,mra,IXI122-Guys-0773-MRA_IXI-Guys,test,123,125
sample_000054_0028,ixi,mra,IXI127-HH-1451-MRA_IXI-HH,test,123,132
sample_000094_0009,ixi,mra,IXI218-HH-1815-MRA_IXI-HH,test,123,120
sample_000101_0032,ixi,mra,IXI241-Guys-0833-MRA_IXI-Guys,test,123,129
sample_000004_0035,ixi,mra,IXI039-HH-1261-MRA_IXI-HH,train,122,123
sample_000007_0010,ixi,mra,IXI046-Guys-0824-MRA_IXI-Guys,train,122,133
sample_000020_0117,ixi,mra,IXI070-Guys-0767-MRA_IXI-Guys,train,122,120
sample_000025_0011,ixi,mra,IXI077-Guys-0752-MRA_IXI-Guys,train,122,113
sample_000026_0013,ixi,mra,IXI078-Guys-0751-MRA_IXI-Guys,train,122,115
sample_000033_0113,ixi,mra,IXI092-HH-1436-MRA_IXI-HH,train,122,113
sample_000037_0095,ixi,mra,IXI096-HH-1391-MRA_IXI-HH,train,122,143
sample_000042_0118,ixi,mra,IXI103-Guys-0750-MRA_IXI-Guys,train,122,132
sample_000043_0088,ixi,mra,IXI104-HH-1450-MRA_IXI-HH,train,122,125
sample_000043_0089,ixi,mra,IXI104-HH-1450-MRA_IXI-HH,train,122,124
sample_000059_0061,ixi,mra,IXI132-HH-1415-MRA_IXI-HH,train,122,124
sample_000064_0065,ixi,mra,IXI144-Guys-0788-MRA_IXI-Guys,train,122,127
sample_000067_0061,ixi,mra,IXI150-HH-1550-MRA_IXI-HH,train,122,134
sample_000068_0009,ixi,mra,IXI156-Guys-0837-MRA_IXI-Guys,train,122,122
sample_000073_0015,ixi,mra,IXI165-HH-1589-MRA_IXI-HH,train,122,116
sample_000087_0100,ixi,mra,IXI197-Guys-0811-MRA_IXI-Guys,train,122,128
sample_000092_0101,ixi,mra,IXI214-HH-1636-MRA_IXI-HH,train,122,119
sample_000095_0026,ixi,mra,IXI219-Guys-0894-MRA_IXI-Guys,train,122,131
sample_000097_0069,ixi,mra,IXI226-HH-1618-MRA_IXI-HH,train,122,123
sample_000100_0069,ixi,mra,IXI239-HH-2296-MRA_IXI-HH,train,122,123
sample_000105_0010,ixi,mra,IXI252-HH-1693-MRA_IXI-HH,train,122,133
sample_000109_0029,ixi,mra,IXI258-HH-1769-MRA_IXI-HH,train,122,118
sample_000124_0064,ixi,mra,IXI291-IOP-0882-MRA_IXI-IOP,train,122,135
sample_000128_0118,ixi,mra,IXI305-IOP-0871-MRA_IXI-IOP,train,122,127
sample_000132_0112,ixi,mra,IXI322-IOP-0891-MRA_IXI-IOP,train,122,129
sample_000138_0119,ixi,mra,IXI347-IOP-0927-MRA_IXI-IOP,train,122,121
sample_000148_0110,ixi,mra,IXI426-IOP-1011-MRA_IXI-IOP,train,122,119
sample_000148_0130,ixi,mra,IXI426-IOP-1011-MRA_IXI-IOP,train,122,130
sample_000154_0119,ixi,mra,IXI475-IOP-1139-MRA_IXI-IOP,train,122,121
sample_000165_0100,ixi,mra,IXI571-IOP-1154-MRA_IXI-IOP,train,122,124
sample_000012_0129,ixi,mra,IXI058-Guys-0726-MRA_IXI-Guys,val,122,123
sample_000051_0102,ixi,mra,IXI121-Guys-0772-MRA_IXI-Guys,val,122,129
sample_000058_0133,ixi,mra,IXI131-HH-1527-MRA_IXI-HH,val,122,122
sample_000071_0009,ixi,mra,IXI162-HH-1548-MRA_IXI-HH,val,122,122
sample_000155_0011,ixi,mra,IXI477-IOP-1141-MRA_IXI-IOP,val,122,120
sample_000163_0030,ixi,mra,IXI561-IOP-1152-MRA_IXI-IOP,val,122,125
sample_000048_0009,ixi,mra,IXI112-Guys-0735-MRA_IXI-Guys,test,122,118
sample_000054_0080,ixi,mra,IXI127-HH-1451-MRA_IXI-HH,test,122,133
sample_000054_0082,ixi,mra,IXI127-HH-1451-MRA_IXI-HH,test,122,125
sample_000057_0113,ixi,mra,IXI130-HH-1528-MRA_IXI-HH,test,122,119
sample_000081_0118,ixi,mra,IXI177-Guys-0831-MRA_IXI-Guys,test,122,130
sample_000101_0013,ixi,mra,IXI241-Guys-0833-MRA_IXI-Guys,test,122,115
sample_000101_0031,ixi,mra,IXI241-Guys-0833-MRA_IXI-Guys,test,122,117
sample_000101_0072,ixi,mra,IXI241-Guys-0833-MRA_IXI-Guys,test,122,133
sample_000004_0032,ixi,mra,IXI039-HH-1261-MRA_IXI-HH,train,121,145
sample_000024_0028,ixi,mra,IXI076-Guys-0753-MRA_IXI-Guys,train,121,133
sample_000025_0007,ixi,mra,IXI077-Guys-0752-MRA_IXI-Guys,train,121,121
sample_000026_0011,ixi,mra,IXI078-Guys-0751-MRA_IXI-Guys,train,121,110
sample_000034_0119,ixi,mra,IXI093-HH-1359-MRA_IXI-HH,train,121,125
sample_000042_0028,ixi,mra,IXI103-Guys-0750-MRA_IXI-Guys,train,121,129
sample_000049_0051,ixi,mra,IXI113-Guys-0776-MRA_IXI-Guys,train,121,121
sample_000061_0102,ixi,mra,IXI136-HH-1452-MRA_IXI-HH,train,121,128
sample_000061_0103,ixi,mra,IXI136-HH-1452-MRA_IXI-HH,train,121,122
sample_000061_0117,ixi,mra,IXI136-HH-1452-MRA_IXI-HH,train,121,123
sample_000074_0117,ixi,mra,IXI166-Guys-0846-MRA_IXI-Guys,train,121,123
sample_000074_0118,ixi,mra,IXI166-Guys-0846-MRA_IXI-Guys,train,121,124
sample_000079_0103,ixi,mra,IXI174-HH-1571-MRA_IXI-HH,train,121,116
